DateTime,AddedIPs,RemovedIPs
1512429168,1,0
1513998984,0,1
1516224593,1,0
1518142354,0,1
1518753156,0,1
1519114106,1,0
1521598120,0,1
1526353300,2,0
1526701931,0,1
1527225404,0,0
1527312660,0,0
1527400174,0,0
1527836195,0,0
1527923311,0,0
1528271768,0,0
1529840177,0,1
1531516357,1801,0
1531603498,48,0
1531865095,0,1712
1531952176,1,3
1532039323,0,2
1532126424,0,2
1532213541,2,9
1532300810,1,6
1532388269,1,4
1532475387,1,7
1532562805,0,5
1532649862,1,1
1532737216,1,6
1532824374,2,4
1532911453,2,7
1532998606,1,4
1533085707,0,6
1533173072,2,4
1533260416,1,6
1533347548,0,4
1533434669,1,2
1533521775,0,3
1533608906,1,5
1533695936,2,6
1533783142,2,6
1533870282,0,3
1533957375,1,6
1534044746,1,5
1534131856,0,3
1534306128,1,2
1534393223,0,3
1534480336,0,1
1534567476,0,1
1534654566,2,0
1534741698,1,3
1534828845,1,1
1534915939,1,1
1535003067,0,3
1535090184,0,1
1535177308,1,2
1535264671,1,2
1535352035,3,3
1535439399,1,0
1535526763,2,2
1535613869,2,0
1535701227,1,0
1535788371,0,1
1535875488,3,2
1535962841,1,0
1536049939,1,1
1536137051,0,1
1536311311,1,1
1536398414,0,2
1536485546,2,0
1536572683,2,0
1536659780,1,0
1536747165,0,1
1537008527,1,0
1537139561,2,2
1537226665,1,1
1537314043,2,3
1537401428,0,1
1537488510,1,0
1537575648,2,1
1537663022,0,1
1537837484,1,1
1537924600,1,2
1538011710,1,1
1538099089,0,3
1538186500,1,0
1538273547,1,3
1538360672,1,0
1538447773,0,2
1538535149,5,2
1538622259,1,0
1538883879,0,1
1539058356,2,1
1539145456,1,1
1539232583,0,2
1539319962,1,0
1539407078,0,1
1539494203,1,0
1539668664,0,3
1539756050,2,1
1539930275,0,2
1540104756,0,3
1540192136,1,1
1540366577,1,1
1540453715,1,0
1540541076,1,1
1540628430,0,1
1540715556,1,0
1540802679,0,2
1540889793,1,1
1540976932,0,1
1541064035,0,4
1541151192,1,3
1541238260,1,2
1541325646,1,0
1541500132,1,0
1541587221,1,2
1541674391,1,0
1541761521,1,1
1541848575,1,0
1541936212,0,1
1542110497,0,1
1542197802,1,0
1542284908,1,1
1542372017,2,1
1542459131,2,0
1542546274,1,0
1542633410,1,0
1542720504,0,1
1542982135,1,1
1543069242,7,1
1543243737,0,1
1543330856,1,0
1543505812,2,1
1543593151,1,0
1543680282,1,1
1543854496,0,1
1543941888,2,1
1544029005,2,0
1544116129,0,1
1544203484,0,2
1544290617,3,0
1544377966,1,1
1544465068,2,1
1544814732,0,2
1544988968,1,4
1545076370,0,1
1545163456,1,2
1545512468,1,0
1545686651,0,6
1545861176,2,1
1545948296,1,2
1546035397,1,1
1546122502,0,1
1546209646,2,1
1546296742,0,1
1546470991,0,1
1546558382,55,1
1546645470,20,2
1546732599,24,0
1546907058,22,1
1546994183,16,1
1547081565,9,0
1547168658,14,1
1547256052,5,0
1547343139,6,0
1547430262,4,0
1547517385,9,1
1547604539,7,0
1547691619,2,0
1547778749,3,1
1547866100,4,0
1548127471,1,0
1548214578,1,0
1548388858,0,1
1548475947,0,1
1548999175,0,1
1549086261,0,5
1549173374,0,23
1549260510,0,21
1549347643,2,20
1549434730,0,5
1549521861,0,18
1549608967,1,16
1549696146,0,12
1549783224,1,12
1549870340,1,8
1549957452,0,6
1550044606,18,4
1550131735,17,14
1550218817,5,3
1550305963,1,6
1550393058,1,9
1550480188,0,4
1550742043,0,1
1550829131,0,1
1551177508,1,0
1551526782,0,1
1551875649,1,0
1551962779,0,2
1552224379,1,1
1552398621,0,2
1552572858,0,2
1552660233,0,36
1552747412,1,20
1552834713,2,3
1552921834,0,1
1553008837,0,1
1553270170,1,0
1553357300,1,0
1553792921,0,1
1554315629,1,0
1554577002,1,0
1554751231,0,1
1554925455,2,0
1555361055,0,2
1555448192,0,1
1555535311,1,0
1555883768,0,1
1555970913,0,1
1556320610,1,1
1556669086,0,1
1556930431,1,0
1557017549,0,1
1557104657,0,1
1557541220,0,2
1557715456,1,0
1557802572,1,0
1557976807,1,0
1558717723,1,0
1558891966,0,1
1559501792,0,1
1559676025,1,0
1560286100,0,1
1560373228,0,1
1560547466,0,1
1560634578,1,0
1561506290,0,1
1562160011,1,0
1562247138,0,1
1562334266,1,0
1562856974,1,0
1563205703,0,1
1563292842,1,0
1563467067,1,1
1563902895,1,0
1563990011,1,0
1564251627,1,0
1564948591,1,1
1565384176,0,1
1565471314,1,0
1565907246,0,1
1565994252,1,0
1566081372,0,1
1566299335,1,0
1566561163,0,1
1566909639,0,1
1567519712,0,1
1567693964,1,0
1568042461,0,1
1568478309,1,0
1568565625,0,1
1568870661,1,1
1569306746,1,0
1569480991,1,0
1570134732,1,0
1570221857,0,1
1570308967,0,1
1570483466,1,0
1571093572,0,1
1571529692,1,1
1571616755,0,1
1571965299,0,1
1572052347,1,1
1572575308,1,0
1572749542,2,1
1572924016,1,0
1573011148,0,1
1573098270,1,0
1573490669,2,0
1573578071,1,0
1573665140,2,0
1573752277,1,0
1573926768,1,0
1574188366,0,1
1574624426,1,1
1574798903,1,0
1574973170,2,0
1575147385,0,1
1575321666,0,1
1575408738,0,1
1575495856,0,1
1575757721,0,1
1575844818,2,0
1576106406,0,3
1576280650,0,3
1576890505,1,0
1576977623,1,1
1577151853,0,1
1577326360,0,1
1577413447,1,0
1577587686,1,1
1577936429,1,0
1578110908,2,0
1578372256,0,1
1578459387,0,1
1579069235,1,1
1579505067,1,0
1579592177,0,1
1579897475,0,1
1579984585,0,1
1580245932,1,1
1580507295,1,1
1580638091,1,2
1580725207,1,0
1580986569,1,0
1581160826,1,0
1581509307,1,0
1581683534,0,1
1581944906,1,0
1582119159,0,1
1582554734,1,0
1582816149,0,1
1583251712,0,2
1583425933,1,0
1583600187,0,1
1583687313,0,1
1583774433,0,1
1584384267,1,0
1584558519,0,1
1584732742,1,0
1585168584,0,1
1585255707,2,0
1585560732,1,0
1586083492,0,1
1586432173,0,1
1586998573,0,1
1587347050,0,1
1587434180,1,0
1587869770,0,1
1588218273,0,1
1588392749,0,1
1589220510,1,0
1590005154,1,1
1590092212,2,0
1591268662,1,0
1591355779,1,0
1591704277,1,0
1591791386,1,1
1592575721,0,1
1592924169,1,0
1593272683,1,0
1593882496,0,1
1594230970,0,1
1594318224,1,3
1594666595,1,0
1594840818,1,0
1594927952,1,0
1595276437,1,0
1595537766,0,1
1595712007,1,0
1595886252,0,1
1596321888,1,0
1596408999,0,1
1597106169,1,0
1597280446,0,1
1597454677,0,2
1597541772,1,1
1597716056,1,0
1597890252,1,1
1597977398,1,0
1598064500,1,0
1598282491,1,0
1598369529,0,1
1598892485,0,1
1599764214,1,1
1600025557,1,0
1600112645,0,1
1600286920,0,1
1600374103,1,0
1600461129,0,1
1600548277,0,1
1600635400,0,1
1600722529,2,0
1600896763,0,1
1602116653,1,0
1602290905,1,0
1602378047,0,1
1602639369,2,1
1602813853,1,0
1602988113,1,0
1603423687,0,1
1603850934,0,1
1606465236,2,7
1606987931,1,1
1607075075,1,0
