DateTime,AddedIPs,RemovedIPs
1593165400,6,5
1593187377,4,4
1593209420,4,9
1593231626,0,4
1593253710,146,2
1593275796,3483,5
1593297875,4645,3
1593319935,3243,11
1593341787,4,4
1593363913,2,3
1593385960,5,4
1593408012,3,1319
1593429884,0,1186
1593451929,2,976
1593473796,8,1051
1593495668,4,810
1593517729,5,3
1593539798,11,110
1593572932,7,15
1593595012,4,7
1593617113,7,4
1593639137,2,3
1593661219,2,2
1593683323,2,3
1593705397,4,2
1593727333,0,2
1593749543,2,2
1593771421,6,4
1593793463,3,6
1593815308,9,3
1593837180,3,0
1593859222,2,400
1593881323,6,3779
1593903405,2,5468
1593925398,7,3676
1593947293,7,76
1593969134,3,131
1593990987,8,6
1594013056,4,2
1594035152,8,2
1594057009,8,2
1594090096,1022,9
1594111986,1444,8
1594134203,2034,3
1594156161,1165,12
1594178170,583,5
1594200048,4,4
1594222118,8,10
1594243964,2,28
1594266017,4,2
1594287885,2,5
1594309995,0,6
1594332185,4,1
1594354105,8,3
1594375952,0,8
1594398040,2,5
1594420098,8,10
1594442199,8,2
1594464253,6,3
1594486123,5,4
1594508182,12,2
1594530169,19,7
1594552126,2,4
1594574174,5,1
1594596299,2,7
1594618369,6,5
1594640420,7,9
1594662278,5,7
1594684365,19,7
1594706643,3,1844
1594728580,1,1716
1594750575,1,1434
1594772689,2,1231
1594794535,2,4
1594816606,2,6
1594838660,4,3
1594860761,1,5
1594882603,1,4
1594904679,5,1
1594926628,6,2
1594948607,2,5
1594970449,3,4
1594992293,3,3
1595014141,8,6
1595036206,3,7
1595058055,2,12
1595080118,1,8
1595101965,1,18
1595124161,0,1
1595146116,15,2
1595168083,7,12
1595190028,7,5
1595211887,6,4
1595233936,5,6
1595256058,3,6
1595278090,2,2
1595299933,1,29
1595321802,5,6
1595343691,0,2
1595365725,6,4
1595387793,4,3
1595409878,8,0
1595431737,4,6
1595453798,3,2
1595475664,252,16
1595497725,1568,13
1595519772,2234,3
1595552923,1976,5
1595574771,3,4
1595596816,2,0
1595618688,2,3
1595640732,2,1
1595662600,1,3
1595684663,3,0
1595706528,2,0
1595750700,4,8
1595772573,1,6
1595794579,2,3
1595816477,0,2
1595838529,5,2
1595860577,2,5
1595882419,9,4
1595904260,3,3
1595926127,4,2
1595948176,4,1
1595981093,5,6
1596002936,2,7
1596024981,5,1
1596047062,0,5
1596068917,0,5
1596090786,0,304
1596112816,2,1983
1596134929,12,2413
1596156971,10,1087
1596190141,7,5
1596212009,2,3
1596234017,3,4
1596255887,2,240
1596277937,6,0
1596299788,1,4
1596321990,112,2
1596343937,170,3
1596365777,230,2
1596387792,246,2
1596409721,177,0
1596431775,53,1
1596453646,2,3
1596475698,2,3
1596497577,1,3
1596519616,0,1
1596541510,2,6
1596563533,4,3
1596585414,9,2
1596618278,7,10
1596640345,3,1
1596662414,7,2
1596684282,0,1
1596706331,3,2
1596728201,0,3
1596750283,5,21
1596772151,4,1
1596794200,3,19
1596816102,3,0
1596838122,4,3
1596860171,2,2
1596882056,2,3
1596903896,2,2
1596925932,1,109
1596947797,3,172
1596969858,1,225
1596991721,0,250
1597013778,24,176
1597035731,4,73
1597057694,80,4
1597079783,33,2
1597101637,1,1
1597123698,29,0
1597145563,1,4
1597167613,2,4
1597189473,4,1
1597211333,1,4
1597233299,4,3
1597255364,6,9
1597277323,1,9
1597299370,9,3
1597321268,6,1
1597343320,5,7
1597365409,3,3
1597387458,6,4
1597409531,13,1
1597431374,2,7
1597453362,2,2
1597475292,2,2
1597497196,2,3
1597519238,2,3
1597541301,1,0
1597563406,2,2
1597585258,11,0
1597607532,8,1
1597629389,4,6
1597651298,5,5
1597673291,4,125
1597695171,1,3
1597717039,2,2
1597739057,1,6
1597761132,106,3
1597782999,8,3
1597805081,2,0
1597827131,1,4
1597848999,1,5
1597881894,10,3
1597903741,4,9
1597925795,3,2
1597947905,5,3
1597969961,3,3
1597991809,5,6
1598013857,4,0
1598035712,6,3
1598057797,2,0
