DateTime,AddedIPs,RemovedIPs
1603320739,14,19
1603322659,7,33
1603324606,12,13
1603326496,9,14
1603329640,26,23
1603331527,12,12
1603333459,898,15
1603335397,11,13
1603337290,9,12
1603339235,10,21
1603341157,9,16
1603343059,14,11
1603344971,15,16
1603346918,13,18
1603348810,19,15
1603350729,22,22
1603352680,12,15
1603354572,24,9
1603356491,18,12
1603358437,19,19
1603360330,19,22
1603362251,29,18
1603364200,20,19
1603366092,29,28
1603368054,33,10
1603369961,29,13
1603371859,24,18
1603373772,15,13
1603375722,23,61
1603377614,28,16
1603379529,14,16
1603381484,18,17
1603383375,134,16
1603385291,93,16
1603387237,20,17
1603389129,24,16
1603391051,14,17
1603393003,21,17
1603394892,15,19
1603396835,17,20
1603398764,21,19
1603400657,25,19
1603402576,169,230
1603404523,18,67
1603406410,15,16
1603408330,9,8
1603410279,14,14
1603412169,10,8
1603414090,10,12
1603416042,12,17
1603417930,15,11
1603419854,12,914
1603421798,13,11
1603423690,12,9
1603425724,14,11
1603427541,16,11
1603429455,5,17
1603431403,19,14
1603433294,13,17
1603435210,12,20
1603437157,13,26
1603439050,13,19
1603440970,18,24
1603442921,17,23
1603444810,13,22
1603446740,19,20
1603448683,25,24
1603450570,19,19
1603452735,8,30
1603454656,11,33
1603456604,11,35
1603458491,15,25
1603460411,10,15
1603462360,18,28
1603464251,19,24
1603466171,28,16
1603468377,24,17
1603470257,16,210
1603472174,19,24
1603474121,21,18
1603476065,16,26
1603477967,19,11
1603479854,13,24
1603481772,18,18
1603483691,13,12
1603485611,227,17
1603487557,13,25
1603489453,17,149
1603491399,15,13
1603493292,77,12
1603850952,181,1405
1603852825,25,0
1603854732,17,0
1603856683,25,0
1603858688,18,0
1603860494,80,0
1603862456,13,0
1603864333,9,0
1603866257,11,0
1603868204,11,0
1603870091,19,0
1603872164,382,0
1603873964,12,0
1603875889,14,0
1603877772,19,0
1603879722,30,0
1603881637,15,0
1603883550,17,0
1603885495,8,0
1603887435,14,0
1603889325,21,0
1603891249,26,0
1603893135,24,0
1603895057,17,0
1603897002,20,0
1603899147,20,0
1603901082,18,0
1603902972,23,0
1603904897,30,0
1603906858,24,0
1603908734,28,0
1603910660,22,0
1603912642,9,0
1603914527,18,0
1603916417,207,12
1603918364,12,27
1603920256,15,14
1603922172,21,15
1603924125,20,16
1603926109,9,20
1603927938,18,15
1603929906,21,13
1603931797,11,9
1603933958,13,14
1603935878,17,19
1603937814,13,11
1603939702,22,22
1603941619,10,20
1603943566,7,16
1603945464,12,17
1603947378,10,77
1603949329,10,10
1603952181,18,15
1603954097,12,9
1603956053,25,15
1603957938,16,100
1603959877,104,11
1603961818,15,12
1603963711,19,17
1603965644,20,27
1603967580,23,20
1603969493,15,23
1603971405,17,7
1603973350,21,10
1603975232,13,20
1603977138,15,22
1603979089,19,19
1603980981,16,22
1603982909,23,18
1603984848,18,17
1603986747,19,14
1603988663,17,20
1603990609,12,25
1603992496,47,25
1603994495,21,33
1603996370,21,18
1606465247,958,1202
1606467136,286,152
1606469059,180,9
1606471002,21,15
1606472899,16,10
1606474838,25,16
1606476763,14,16
1606478664,9,13
1606480576,11,15
1606482531,11,12
1606484429,9,7
1606486335,14,18
1606488283,16,13
1606490182,11,13
1606492128,15,49
1606494048,15,34
1606495943,30,18
1606497889,14,8
1606499794,16,15
1606501697,16,14
1606503647,14,15
1606505539,9,5
1606507464,11,13
1606509409,13,7
1606511304,13,11
1606513249,5,6
1606515142,11,14
1606517060,18,42
1606519003,19,46
1606520895,10,44
1606522817,9,35
1606524760,33,8
1606526662,33,9
1606528575,20,11
1606987940,86,913
1606989857,21,0
1606992047,23,0
1606993943,11,0
1606995855,18,0
1606997809,28,0
1606999690,16,0
1607001650,20,0
1607003531,14,0
1607005484,25,0
1607007379,17,0
1607009536,17,0
1607011721,10,0
1607013679,12,0
1607015672,17,0
1607017625,17,0
1607019644,12,0
1607021534,11,0
1607023482,10,0
1607025370,44,0
1607027290,5,0
1607029256,15,0
1607031172,19,0
1607033059,14,0
1607035001,17,0
1607036896,14,0
1607038814,16,0
1607040765,18,0
1607042658,11,0
1607044574,35,0
1607046523,38,0
1607048418,23,0
1607050332,28,0
1607052282,31,0
1607054180,124,0
1607056096,26,0
1607058055,19,0
1607059937,30,0
1607061862,27,0
1607063799,15,0
1607065696,8,0
1607067614,13,15
1607069561,25,20
1607071457,25,19
1607073377,19,16
1607075321,20,16
1607077218,21,19
1607079133,13,9
1607081083,24,12
1607082972,11,19
1607084890,22,18
1607086856,13,21
1607088735,12,12
1607090689,16,12
1607092575,18,19
1607094492,28,9
1607096440,30,16
1607098352,18,8
1607100354,18,9
1607102196,22,10
1607104127,16,16
1607106086,22,14
1607107968,14,14
1607109888,14,10
1607111802,13,30
1607113695,26,5
1607115626,21,13
1607117593,11,14
1607119458,15,15
1607121375,10,10
1607123328,8,11
1607125215,12,16
1607127133,8,13
1607129085,16,14
1607130974,14,14
1607132892,11,25
1607134849,9,13
1607136732,11,17
1607138929,14,22
1607140826,9,116
1607142763,23,21
1607144678,15,17
1607146593,8,19
1607148560,16,22
1607150439,23,13
1607152363,15,11
1607154297,13,10
1607156192,24,238
1607510691,534,830
1607512576,6,0
1607514492,12,0
