DateTime,AddedIPs,RemovedIPs
1603058444,2,0
1603060372,1,0
1603064182,1,0
1603066127,1,0
1603068022,2,0
1603069979,3,1
1603071863,2,0
1603073778,1,0
1603077617,0,1
1603079573,1,0
1603083405,1,0
1603088171,2,1
1603092040,0,2
1603093933,0,1
1603095851,1,2
1603097804,1,0
1603099689,1,1
1603101656,1,2
1603103561,2,1
1603105456,1,0
1603109320,2,2
1603111211,1,1
1603113132,2,0
1603115082,3,3
1603116972,1,2
1603118894,1,0
1603120848,1,1
1603122731,3,2
1603124654,1,0
1603126613,1,1
1603128491,1,2
1603130660,0,3
1603134524,1,1
1603136415,1,1
1603138331,2,1
1603140282,1,0
1603142173,1,0
1603144094,0,2
1603146046,0,1
1603147931,1,0
1603149859,1,0
1603151804,2,2
1603153694,0,1
1603155737,2,4
1603157563,2,2
1603159458,0,1
1603161377,1,0
1603167166,0,1
1603169056,2,1
1603171003,1,0
1603174814,0,2
1603180590,2,0
1603182521,0,1
1603185608,1,1
1603187529,1,2
1603189451,0,1
1603191396,1,2
1603195265,2,2
1603197145,1,0
1603199302,2,3
1603201220,1,3
1603203165,2,1
1603205060,1,1
1603206976,1,1
1603208927,0,3
1603210816,1,0
1603212738,1,1
1603214691,0,1
1603216580,1,0
1603218495,1,0
1603221607,1,1
1603223538,0,2
1603225485,2,5
1603227368,1,0
1603229292,0,1
1603233134,6,1
1603235052,1,1
1603238887,0,2
1603240808,0,1
1603242761,0,1
1603244649,0,2
1603254282,0,1
1603256175,0,2
1603260041,1,0
1603261931,1,0
1603263883,1,0
1603265771,1,1
1603267720,1,1
1603269612,1,1
1603273488,0,1
1603275372,1,0
1603279237,0,1
1603281130,2,1
1603283051,0,2
1603284999,3,2
1603286895,1,1
1603288840,2,1
1603290762,0,2
1603292652,0,1
1603294571,1,0
1603296523,0,2
1603298407,2,2
1603300578,2,0
1603302494,1,1
1603304439,0,1
1603306339,2,1
1603310200,1,0
1603312090,5,2
1603314977,1,1
1603318851,0,6
1603322658,0,1
1603326495,1,0
1603330369,1,0
1603339935,1,0
1603345693,0,1
1603347641,0,1
1603351460,2,2
1603353405,0,1
1603355295,1,1
1603359169,1,0
1603362974,0,1
1603366815,3,1
1603368735,1,1
1603370684,0,3
1603372574,2,1
1603374737,0,2
1603378606,1,0
1603380493,1,1
1603384370,1,3
1603386274,1,1
1603388175,1,1
1603390124,2,0
1603392014,0,1
1603393939,1,1
1603395892,1,1
1603397775,1,0
1603399695,0,2
1603401645,1,0
1603407405,1,0
1603409296,1,0
1603411273,3,0
1603413169,0,1
1603415058,2,0
1603416974,2,1
1603418926,2,0
1603420813,1,0
1603426574,1,1
1603430415,1,0
1603434283,1,0
1603436174,1,1
1603438338,2,2
1603440277,2,1
1603442205,1,0
1603444092,2,0
1603446014,1,1
1603450123,2,0
1603452018,1,0
1603453933,5,1
1603455882,0,1
1603457772,2,0
1603459704,2,2
1603463537,0,1
1603465456,1,0
1603467406,2,1
1603469291,1,0
1603471242,2,2
1603473133,0,1
1603475060,7,1
1603476974,2,2
1603478897,4,0
1603480843,1,1
1603482869,3,2
1603484683,1,0
1603486576,7,1
1603488495,2,0
1603490450,4,0
1603492340,5,0
1603850951,23,87
1603852821,1,0
1603856682,2,0
1603858687,2,0
1603860494,3,0
1603862455,1,0
1603864332,3,0
1603866257,3,0
1603868204,1,0
1603870089,4,0
1603873963,5,0
1603875887,5,0
1603877771,4,0
1603879721,2,0
1603881636,1,0
1603883549,1,0
1603885493,8,0
1603887434,3,0
1603889324,2,0
1603891247,2,0
1603893134,3,0
1603895055,3,0
1603897001,2,0
1603899145,10,0
1603901081,2,0
1603902971,5,0
1603904895,2,0
1603906855,6,0
1603908733,4,0
1603910659,3,0
1603914524,7,0
1603916416,3,1
1603920255,1,1
1603922171,4,4
1603924123,1,4
1603926098,3,1
1603927936,4,3
1603929905,1,0
1603931795,3,3
1603933957,1,2
1603935877,2,1
1603937813,3,3
1603941617,4,0
1603943563,2,2
1603945463,0,2
1603947375,3,3
1603952180,3,5
1603954096,3,1
1603956050,2,4
1603959874,3,4
1603961817,3,4
1603963709,3,3
1603965642,1,3
1603967579,4,2
1603969491,3,0
1603971404,1,8
1603973348,1,2
1603975230,2,4
1603977137,0,1
1603979088,2,2
1603980980,0,4
1603982908,2,3
1603984847,1,7
1603986746,3,7
1603988661,3,5
1603990607,0,2
1603992495,2,4
1603994494,2,6
1603996369,1,4
1606465245,76,89
1606467136,6,1
1606469058,3,3
1606471001,0,2
1606472898,0,1
1606474837,0,3
1606476762,0,1
1606478663,4,2
1606480575,0,4
1606482530,2,3
