DateTime,AddedIPs,RemovedIPs
1500851250,79,0
1500895033,32,45
1500937368,50,109
1500982996,47,0
1501023325,68,56
1501069265,45,42
1501110519,33,114
1501155050,34,38
1501196543,49,0
1501241891,32,32
1501281088,37,85
1501327524,43,0
1501368466,42,37
1501414146,42,81
1501454667,55,42
1501500731,42,0
1501541233,41,49
1501586496,31,87
1501627874,47,0
1501674232,33,80
1501714384,31,38
1501759898,18,0
1501801122,50,29
1501846379,57,16
1501887457,49,48
1501932584,41,106
1501972721,41,0
1502019418,38,87
1502059774,44,40
1502104926,47,0
1502146275,39,42
1502191872,33,82
1502230691,37,39
1502277761,61,37
1502318309,65,0
1502364693,63,51
1502405217,44,127
1502451041,38,0
1502492061,58,46
1502536692,39,102
1502578040,63,0
1502622250,36,34
1502664062,41,103
1502709522,43,0
1502747246,33,38
1502796023,27,84
1502836995,59,24
1502884035,120,54
1502925223,83,100
1502968507,55,0
1503011814,70,147
1503058653,26,80
1503096386,85,0
1503141571,48,30
1503184933,83,131
1503230381,81,82
1503271758,107,0
1503313944,76,166
1503357384,112,97
1503400380,88,0
1503441339,93,89
1503486055,76,88
1503527937,85,178
1503574621,69,93
1503613153,55,73
1503661617,79,0
1503702263,100,129
1503750926,69,86
1503789151,98,80
1503834396,83,0
1503871822,65,91
1503921337,90,153
1503960596,67,89
1504006844,77,0
1504044769,81,71
1504094784,94,155
1504131132,65,93
1504178631,84,0
1504218334,80,150
1504267668,91,92
1504308092,112,82
1504350924,73,0
1504391198,92,93
1504439288,96,175
1504476553,81,0
1504525662,96,88
1504566385,94,180
1504609169,84,0
1504649917,100,85
1504696037,69,187
1504736934,91,84
1504784747,118,101
1504822984,105,0
1504869498,95,98
1504909434,86,200
1504957596,111,104
1504973956,26,0
1505044755,111,133
1505060691,16,112
1505131957,123,30
1505168901,95,100
1505216804,100,0
1505254867,80,89
1505304174,92,83
1505341674,93,98
1505388860,84,189
1505427239,88,0
1505476652,87,74
1505515862,96,189
1505559886,92,0
1505602601,91,86
1505649219,89,185
1505689816,94,0
1505733031,70,85
1505775977,95,82
1505818061,67,75
1505860376,65,86
1505908339,73,157
1505945519,76,0
1505994460,72,77
1506032139,79,71
1506079670,73,76
1506121027,102,150
1506166934,76,0
1506206846,97,169
1506252626,88,106
1506292303,104,92
1506336579,86,0
1506379675,93,86
1506425651,85,179
1506464662,84,0
1506509900,53,92
1506552250,93,139
1506598828,99,99
1506636793,83,0
1506685013,104,88
1506725249,85,183
1506769144,97,0
1506810493,92,98
1506857950,100,191
1506898875,84,100
1506942233,78,0
1506982697,91,77
1507028736,84,174
1507070484,103,87
1507117378,103,111
1507157759,93,0
1507205135,85,176
1507244236,98,101
1507290876,73,0
1507329462,63,91
1507377608,90,140
1507416078,83,83
1507462258,71,0
1507505651,102,164
1507548426,76,92
1507588966,94,0
1507634497,75,76
1507677143,103,177
1507723358,96,99
1507761219,92,0
1507809254,73,180
1507850061,95,81
1507895206,89,0
1507935416,92,87
1507978819,62,171
1508021346,97,91
1508064897,67,0
1508108203,93,65
1508148632,78,79
1508188249,66,77
1508234812,58,170
1508275149,89,0
1508324461,84,149
1508361451,97,0
1508412289,64,181
1508453590,106,71
1508498256,95,0
1508540062,97,84
1508583391,75,92
1508626561,81,181
1508669727,106,98
1508710447,101,0
1508758829,109,198
1508799340,98,105
1508845513,93,0
1508883030,75,91
1508929487,59,161
1508969365,72,85
1509015523,61,0
1509057089,96,57
1509104580,94,161
1509143836,96,101
1509189743,106,0
1509228795,85,87
1509275433,62,183
1509315296,82,0
1509362071,74,157
1509402159,95,0
1509448426,68,160
1509488559,98,79
1509537209,96,0
1509574528,75,83
1509622919,97,182
1509660444,82,0
1509706714,71,86
1509749014,96,165
1509793291,81,94
1509833718,84,87
1509879481,77,0
1509924183,74,155
1509969986,80,76
1510010612,91,86
1510055808,79,87
1510099166,101,82
1510142248,80,97
1510185274,107,0
1510228940,101,184
1510269194,103,0
1510317325,92,194
1510354486,85,0
1510404042,97,89
1510441644,90,194
1510487508,96,0
1510528420,97,91
1510576743,98,191
1510616758,102,103
1510663617,94,111
1510701169,103,0
1510748913,86,82
1510790895,83,181
1510835123,89,0
1510876753,84,85
1510919432,50,78
1510960286,70,74
1511009284,82,148
1511048144,94,0
1511092747,67,78
1511132863,72,165
1511181936,100,81
1511219685,79,0
1511267394,79,80
1511305082,64,85
1511353624,80,75
1511391884,77,70
1511440057,81,161
1511478127,92,84
1511526802,115,0
1511564609,96,86
1511610506,81,98
1511653572,100,194
1511697367,88,98
1511737889,88,0
1511783922,77,100
1511824182,94,155
1511872638,110,105
1511910333,94,0
1511955916,64,92
1511996662,75,172
1512043786,87,80
1512085365,110,85
1512128892,84,0
1512168762,84,91
1512215202,85,85
1512258218,97,173
1512304687,98,104
1512342247,89,0
1512390362,90,95
1512427993,87,87
1512474848,73,78
1512515197,79,177
1512563244,93,91
1512601171,74,0
1512647488,70,71
1512687313,83,159
1512733889,74,77
1512776814,95,80
1512819336,71,85
1512860563,82,0
1512908499,95,157
1512949508,107,101
1512995322,96,0
1513032596,92,92
1513081224,87,93
1513121393,99,196
1513167333,81,0
1513207538,104,86
1513253836,91,184
1513294773,104,106
1513339745,89,0
1513380433,79,93
1513426446,74,175
1513467072,90,76
1513512250,73,0
1513552822,83,80
1513594773,71,78
1513635166,61,81
1513682061,73,145
1513721801,74,78
1513768470,57,0
1513807900,67,128
1513854269,69,0
1513894227,57,68
1513940464,42,126
1513981123,55,0
1514026644,47,44
1514068462,58,101
1514114403,57,63
1514154086,80,55
1514199934,61,0
1514240758,59,74
1514287071,49,124
1514326855,73,58
1514373604,54,0
1514417433,84,124
1514459920,46,0
1514499332,67,69
1514545353,46,46
1514585946,53,72
1514632321,42,48
1514672759,53,51
1514718594,40,99
1514759074,55,43
1514805623,71,54
1514845975,63,71
1514891756,64,0
1514931514,43,57
1514977849,57,113
1515017618,61,60
1515064283,57,0
1515103415,45,58
1515150358,31,54
1515189998,56,77
1515236108,48,0
1515276340,48,58
1515363718,35,140
1515409025,58,0
1515448744,45,0
1515494970,51,48
1515536399,38,43
1515582062,39,92
1515623181,57,44
1515669044,48,58
1515709514,69,44
1515755147,34,72
1515795183,53,0
1515841446,38,80
1515882923,51,0
1515928231,47,41
1515969295,49,45
1516014357,40,104
1516054400,54,40
1516100618,36,0
1516140978,47,91
1516187379,56,52
1516226786,49,53
1516273715,44,45
1516313728,45,0
1516359980,51,47
1516400393,49,93
1516446946,44,0
1516486965,48,43
1516532362,28,41
1516572858,44,51
1516619945,41,84
1516658970,47,39
1516705842,42,0
1516746114,50,39
1516791850,42,41
1516832175,44,95
1516878668,42,50
1516919158,49,41
1516965172,39,0
1517004835,50,43
1517051515,33,89
1517091893,64,39
1517137867,46,0
1517178285,56,56
1517224099,52,105
1517265040,75,59
1517310202,53,0
1517350682,53,118
1517397273,57,0
1517437893,64,113
1517483099,67,65
1517524086,69,0
1517569471,63,60
1517610399,63,137
1517656466,43,66
1517696062,53,44
1517742696,51,0
1517783322,48,51
1517828823,40,101
1517869063,53,0
1517915292,37,89
1517956000,61,39
1518001050,31,0
1518040899,35,59
1518087175,31,66
1518127805,39,36
1518174013,36,0
1518213061,37,39
1518260860,30,69
1518300572,56,31
1518346856,43,0
1518387096,35,102
1518433128,27,37
1518473642,32,0
