DateTime,AddedIPs,RemovedIPs
1603321296,13,8
1603323160,6,9
1603325065,10,7
1603326974,22,7
1603328920,17,4
1603330815,15,15
1603332736,11,15
1603334681,16,87
1603336571,10,11
1603338491,12,17
1603340448,16,16
1603342334,15,16
1603344256,8,15
1603346198,8,11
1603348095,21,7
1603350048,20,21
1603351975,15,9
1603353854,22,23
1603355769,10,11
1603357720,78,13
1603359613,7,5
1603361528,62,14
1603363483,27,67
1603365676,16,19
1603367541,13,6
1603369462,21,18
1603371432,12,343
1603373292,126,3
1603375254,10,15
1603377158,12,13
1603379053,10,1314
1603380969,15,2507
1603382922,16,1856
1603384813,12,1985
1603386729,13,1704
1603388682,12,20
1603390570,21,22
1603392491,11,15
1603394435,10,15
1603396340,28,22
1603398248,22,19
1603400202,14,25
1603402088,23,13
1603404979,21,28
1603406903,55,12
1603408861,22,13
1603410740,13,10
1603412664,33,24
1603414628,23,15
1603416531,23,22
1603418453,19,12
1603420404,27,13
1603422263,20,15
1603424213,8,21
1603426114,12,10
1603428068,19,20
1603429974,21,13
1603431862,8,8
1603433819,15,8
1603435734,9,22
1603437621,20,19
1603439532,23,13
1603441502,11,27
1603443378,15,85
1603445546,18,10
1603447477,24,54
1603449411,39,23
1603451307,18,21
1603453227,12,13
1603455180,14,16
1603457079,14,18
1603458991,16,197
1603460937,14,15
1603462840,16,14
1603464763,12,15
1603466680,14,19
1603468567,15,14
1603470518,12,19
1603472441,15,10
1603474335,146,13
1603476524,14,20
1603478411,7,15
1603480334,13,11
1603482281,8,27
1603484170,16,19
1603486120,44,15
1603488007,11,15
1603489978,24,21
1603491855,18,18
1603493770,22,63
1603850938,288,1389
1603852817,20,0
1603854728,17,0
1603856680,21,0
1603858685,17,0
1603860491,30,0
1603862452,20,0
1603864330,19,0
1603866255,33,0
1603868201,356,0
1603870087,30,0
1603872079,20,0
1603873961,20,0
1603875885,24,0
1603877769,21,0
1603879719,18,0
1603881634,18,0
1603883547,11,0
1603885491,111,0
1603887431,9,0
1603889321,13,0
1603891245,22,0
1603893132,451,0
1603895053,3043,0
1603896998,3358,0
1603899142,3368,0
1603901078,2946,0
1603902968,232,0
1603904892,16,0
1603906852,14,0
1603908730,9,0
1603910656,0,2789
1603912638,2816,0
1603914520,10,3372
1603916413,3378,2
1603918360,18,13
1603920252,16,20
1603922168,0,2234
1603924119,5757,22
1603926078,1920,11
1603927934,270,11
1603929902,0,7912
1603931793,7919,14
1603933954,12,17
1603935874,9,14
1603937810,244,4
1603939697,1073,14
1603941614,914,11
1603943560,960,6
1603945460,1024,8
1603947372,194,12
1603949325,12,12
1603952177,13,28
1603954093,5,24
1603956046,9,101
1603957935,17,22
1603959871,5,15
1603961814,8,13
1603963706,9,11
1603965637,25,13
1603967577,11,11
1603969489,11,11
1603971401,15,5
1603973345,0,12915
1603975228,12926,10
1603977135,10,9
1603979085,7,15
1603980977,12,10
1603982905,10,7
1603984844,12,14
1603986742,10,10
1603988659,12,11
1603990604,11,18
1603992493,15,10
1603994489,0,12300
1603996366,1518,1735
1606465239,9720,11638
1606467132,17,3
1606469055,10,15
1606470998,16,14
1606472894,18,7
1606474829,5,12
1606476760,10,17
1606478660,13,8
1606480572,7,10
1606482526,15,15
1606484425,14,10
1606486332,7,9
1606488278,12,14
1606490178,10,10
1606492123,13,9
1606494044,14,14
1606495939,10,16
1606497885,4,7
1606499790,13,11
1606501693,12,1262
1606503642,11,2881
1606505535,20,456
1606507460,16,22
1606509402,18,1597
1606511297,18,2132
1606513244,15,1001
1606515139,10,12
1606517057,21,21
1606518999,18,22
1606520890,16,9
1606522814,9,11
1606524756,17,13
1606526658,4,11
1606528570,18,19
1606987933,225,822
1606989854,67,0
1606992044,76,0
1606993939,82,0
1606995851,181,0
1606997805,51,0
1606999687,49,0
1607001643,47,0
1607003527,42,0
1607005481,45,0
1607007375,40,0
1607009532,44,0
1607011717,42,0
1607013676,69,0
1607015668,69,0
1607017622,60,0
1607019640,56,0
1607021530,54,0
1607023479,60,0
1607025367,49,0
1607027287,53,0
1607029252,62,0
1607031169,66,0
1607033055,51,0
1607034997,59,0
1607036893,63,0
1607038810,63,0
1607040761,54,0
1607042654,62,0
1607044570,65,0
1607046519,56,0
1607048414,57,0
1607050328,56,0
1607052278,61,0
1607054176,56,0
1607056093,65,0
1607058051,62,0
1607059931,51,0
1607061858,55,0
1607063796,52,0
1607065693,81,0
1607067610,57,34
1607069558,53,48
1607071454,53,53
1607073374,49,63
1607075318,56,64
1607077214,58,60
1607079130,68,63
1607081079,70,53
1607082969,68,55
1607084887,71,52
1607086852,56,49
1607088731,51,41
1607090683,54,44
1607092569,47,67
1607094489,61,40
1607096437,63,34
1607098349,57,32
1607100350,53,77
1607102193,48,63
1607104123,49,55
1607106083,53,55
1607107965,57,52
1607109885,62,56
1607111798,45,49
1607113691,65,50
1607115622,66,61
1607117590,58,64
1607119455,69,50
1607121372,62,58
1607123324,65,66
1607125211,60,61
1607127129,55,51
1607129081,54,63
1607130969,80,64
1607132889,534,55
1607134845,50,52
1607136729,54,52
1607138925,57,65
1607140822,52,57
1607142760,51,65
1607144675,48,64
1607146588,50,50
1607148557,191,51
1607150436,48,55
1607152358,40,70
1607154294,51,65
1607156189,52,51
1607510682,910,3275
1607512572,14,0
1607514489,174,0
1607516440,25,0
1607518329,17,0
1607520253,209,0
1607522197,15,0
1607524090,18,0
1607526055,13,0
1607527959,11,0
1607529870,20,0
1607531829,17,0
1607533730,18,0
1607535677,12,0
1607537552,17,0
1607539410,195,0
1607541370,46,0
1607543292,17,0
1607545239,27,4
1607547132,19,24
1607549062,17,19
1607588228,114,553
1607590353,19,7
1607592256,224,29
1607594198,44,9
1607596102,20,18
1607598029,18,20
1607599952,18,38
1607601860,16,19
1607604019,16,22
1607605933,22,219
1607607884,17,12
1607609774,18,20
1607611692,22,14
1607613633,19,9
1607615538,20,21
1607617456,16,10
1607619405,26,30
1607621295,22,10
1607623298,27,17
1607625160,24,224
1607627059,22,21
1607629002,20,21
1607630900,42,25
1607632820,19,25
1607634758,17,14
1607636658,22,29
1607638572,27,0
1607640519,15,0
1607642416,15,0
1607644332,19,0
1607646281,20,0
1607648176,32,0
1607650125,22,0
1607652038,22,0
1607653935,13,0
1607655882,12,0
1607657776,22,0
1607659933,23,0
1607661854,20,0
1607663803,24,0
1607665690,19,0
1607667614,20,11
1607669557,23,15
1607671454,18,23
1607673372,9,31
1607675321,10,19
1607677234,18,13
1607679133,16,13
1607681082,35,249
1607682977,7,15
1607684895,39,19
1607686839,12,15
1607688736,138,10
1607690653,2243,14
1607692597,1795,20
1607694491,1691,10
1607696414,1553,21
1607698357,1541,14
1607700257,1585,13
1607702171,1578,11
1607704123,273,13
1607706030,16,14
1607707940,14,12
1607709888,11,19
1607711784,17,17
1607713856,14,56
1607715857,18,21
1607717797,17,19
1607719690,14,13
1607721609,25,9
1607723555,25,20
1607725454,15,3
1607727371,21,7
1607729321,9,10
1607731264,11,20
1607733131,16,11
1607735081,26,15
1607737317,17,13
1607739234,18,17
1607741094,11,7
1607743222,12,8
1607745135,22,23
1607747076,12,7
1607748997,18,15
1607750935,13,17
1607752861,16,7
1607754754,14,32
1607756705,13,19
1607758594,17,10
1607760492,17,7
1607762449,11,12
1607764365,17,15
1607766256,10,29
1607768197,20,20
1607770094,11,14
1607772014,17,18
1607773992,46,11
1607775869,24,893
1607777815,308,2260
1607779734,5,1673
1607781671,15,1624
1607783546,5,1371
1607785495,10,1615
1607787399,17,1586
1607789308,7,1176
1607791256,29,21
1607793164,20,18
1607795077,22,11
1607797032,449,21
1607798928,1268,19
1607800842,1230,12
1607802733,1203,25
1607804652,1181,17
1607806592,1241,10
1607808498,1106,22
1607810443,17,19
1607812360,6,19
1607814263,36,14
1607816170,7,5
1607818119,125,15
1607820013,16,14
1607821932,26,9
1607823880,25,13
1607825775,11,12
1607827689,13,9
1607829615,7,7
1607831534,2,9
1607833477,5,13
1607835372,5,12
1607837292,6,12
1607839254,14,13
1607841136,12,8
1607843057,12,8
1607844992,11,14
1607846893,14,7
1607848811,19,6
1607850753,9,11
1607852655,19,11
1607854570,9,18
1607856511,19,13
1607858413,14,17
1607860335,17,51
1607862275,12,11
1607864171,9,317
1607866095,5,7
1607868089,8,9
1607869951,7,4
1607871881,5,8
1607873792,4,16
1607875696,7,6
1607877610,15,9
1607879556,9,13
1607881459,6,13
1607883370,32,433
1607885319,58,1349
1607887220,14,1277
1607889156,18,1291
1607891051,19,1236
1607892972,21,1266
1607895162,24,1156
1607897060,17,26
1607898971,27,8
1607900914,39,69
1607902815,32,11
1607904729,35,146
1607906680,29,20
1607908572,53,31
1607910515,20,30
1607912415,25,11
1607914332,40,18
1607916277,24,7
1607918180,23,4
1607920122,23,7
1607922084,19,5
1607923963,18,11
1607925862,16,16
1607927773,14,18
1607929720,14,48
1607931613,19,13
1607933540,15,16
1607935482,22,18
1607937375,19,8
1607939295,21,29
1607941236,12,10
1607943131,25,30
1607945064,18,17
1607946994,21,28
1607948897,41,13
1607950824,21,12
1607952761,28,9
1607954982,14,13
