DateTime,Entries,UniqueIPs
1573850423,2306,2343
1573862422,2298,2335
1573873821,2243,2283
1573883421,2239,2280
1573894823,2238,2277
1573905623,2269,2309
1573915822,2287,2320
1573927221,2288,2324
1573937421,2260,2291
1573947621,2185,2210
1573959621,2271,2297
1573969820,2210,2236
1573980020,2074,2100
1573992619,2211,2242
1574003419,2111,2135
1574012419,2114,2138
1574023818,2193,2217
1574034618,2182,2207
1574045417,1974,1999
1574086822,1846,1865
1574098823,1956,1979
1574112622,1807,1829
1574126421,1722,1739
1574136621,1544,1561
1574147420,1669,1686
1574158824,1793,1811
1574169623,1894,1913
1574184023,1894,1914
1574194222,1893,1910
1574205022,1909,1926
1574216421,1947,1968
1574227221,1978,1997
1574238023,1985,2004
1574248822,1994,2013
1574259022,1943,1961
1574270421,1952,1970
1574284221,2091,2114
1574295633,2003,2025
1574306421,2034,2054
1574317820,2059,2082
1574327423,2022,2042
1574339423,2001,2022
1574349022,1957,1977
1574360421,1916,1937
1574374221,1946,1967
1574385020,2003,2024
1574399420,2035,2052
1574410823,2063,2081
1574421622,2039,2056
1574433022,2001,2018
1574442622,1986,2004
1574453421,2032,2051
1574464221,2059,2080
1574469620,2012,2032
1574481020,2091,2113
1574492419,2062,2081
1574502622,2036,2055
1574512823,2023,2044
1574523022,1993,2015
1574532622,2020,2041
1574543421,2005,2022
1574557221,2037,2053
1574571021,1905,1924
1574581820,1883,1900
1574592623,1905,1921
1574603422,1877,1891
1574613622,1895,1909
1574628022,1891,1904
1574640622,1857,1870
1574653821,1879,1895
1574664020,1892,1907
1574675423,1864,1879
1574689222,1901,1916
1574703023,1899,1912
1574712622,1787,1800
1574723421,1910,1925
1574737821,1961,1976
1574750423,1980,1994
1574757023,1954,1971
1574766622,1942,1960
1574778022,1940,1957
1574788822,1945,1964
1574800221,2054,2073
1574809821,1931,1944
1574824220,1968,1986
1574835620,2076,2095
1574846423,2099,2118
1574857822,1937,1956
1574868622,1939,1961
1574883021,1936,1957
1574893821,1915,1937
1574907021,1884,1908
1574917820,1869,1895
1574927419,2029,2056
1574938223,2039,2069
1574948427,2015,2043
1574959822,1989,2011
1574970622,1995,2018
1574983225,2010,2035
1574994024,2052,2078
1575004823,2093,2117
1575015026,2050,2070
1575026422,2062,2082
1575037822,2048,2066
1575048021,2001,2019
1575058825,2034,2052
1575069021,2061,2076
1575081620,2183,2202
1575093620,2064,2085
1575103822,2001,2021
1575117622,1976,1998
1575130221,1949,1973
1575142222,1910,1934
1575156622,1910,1934
1575168621,1783,1803
1575181820,1734,1752
1575193223,1667,1681
1575207022,1593,1608
1575220823,1601,1615
1575232223,1613,1625
1575246021,1637,1645
1575257421,1574,1585
1575271820,1572,1580
1575284423,1586,1595
1575297022,1602,1614
1575309622,1669,1684
1575322822,1716,1738
1575337221,1790,1812
1575348020,1781,1804
1575360023,1747,1775
1575372626,1725,1752
1575382223,1673,1701
1575394222,1765,1794
1575408622,1723,1754
1575423021,1695,1726
1575437420,1668,1694
1575451823,1522,1536
1575464422,1477,1489
1575478822,1482,1494
1575493221,1497,1509
1575507021,1549,1561
1575517220,1570,1583
1575531020,1610,1624
1575545422,1628,1641
1575558022,1632,1644
1575569422,1643,1660
1575582021,1668,1683
1575596420,1667,1685
1575610220,1651,1666
1575621623,1623,1637
1575635422,1580,1594
1575648622,1544,1557
1575660621,1494,1505
1575674421,1492,1503
1575686420,1480,1489
1575698420,1470,1478
1575712822,1449,1461
1575723622,1442,1454
1575735622,1458,1469
1575747021,1445,1457
1575761421,1574,1587
1575772820,1494,1506
1575784820,1524,1538
1575794423,1608,1623
1575808822,1622,1638
1575822622,1614,1631
1575835221,1516,1533
1575847821,1542,1559
1575858621,1646,1665
1575869419,1603,1619
1575883823,1586,1604
1575898222,1499,1513
1575910222,1496,1504
1575922222,1560,1568
1575933021,1595,1604
1575945625,1708,1717
1575956421,1662,1671
1575970823,1672,1680
1575981623,1679,1687
1575992422,1800,1809
1576001422,1832,1842
1576012222,1825,1835
1576026621,1851,1862
1576038021,1811,1821
1576042820,1784,1794
1576054224,1909,1921
1576065022,1880,1893
1576075222,1854,1868
1576089022,1849,1865
1576102221,1738,1753
1576112420,1751,1766
1576126820,1836,1854
1576134021,1682,1698
1576146620,1634,1647
1576161019,1606,1618
1576174818,1602,1613
1576189218,1590,1603
1576202417,1514,1525
1576213217,1579,1589
1576226423,1673,1683
1576240222,1565,1575
1576252222,1614,1625
1576263622,1630,1641
1576278021,1636,1647
1576288821,1658,1669
1576300219,1716,1729
1576311024,1558,1570
1576323023,1673,1686
1576337423,1626,1635
1576348222,1581,1590
1576361422,1568,1577
